UF;CO_MUNICIPIO;NO_MUNICIPIO;IFDM_2006;IFDM_2007;IFDM_2008;IFDM_2009;IFDM_2010;
MA;2114007;Zé Doca;0,471552828;0,523934094;0,551261599;0,5836007;0,6154003546;
MG;3100104;Abadia dos Dourados;0,713694503;0,699975282;0,722896786;0,766584884;0,7449332028;
MG;3100203;Abaeté;0,722767213;0,763004513;0,775420128;0,813116054;0,8416406561;
MG;3100302;Abre Campo;0,735136121;0,720806775;0,741896828;0,765444072;0,7703287776;
MG;3100401;Acaiaca;0,737354442;0,737312493;0,757760885;0,773170463;0,8101638892;
MG;3100500;Açucena;0,58245593;0,610431171;0,59847857;0,639482678;0,6661916899;
MG;3100609;Água Boa;0,658740806;0,678810192;0,681056374;0,687427221;0,7104937379;
MG;3100708;Água Comprida;0,660058261;0,742495447;0,738520156;0,752345404;0,779860893;
MG;3100807;Aguanil;0,691918691;0,739086174;0,759414241;0,804231656;0,8513785834;
MG;3100906;Águas Formosas;0,625076538;0,673393071;0,646626691;0,680926318;0,7155365189;
MG;3101003;Águas Vermelhas;0,62338392;0,639212582;0,60063271;0,674500398;0,7344160692;
MG;3101102;Aimorés;0,684747506;0,700556873;0,730923084;0,780752942;0,7976312828;
MG;3101201;Aiuruoca;0,678788289;0,725501515;0,703008548;0,762315497;0,7897620797;
MG;3101300;Alagoa;0,722965175;0,736824399;0,731589435;0,749310108;0,7651670752;
MG;3101409;Albertina;0,674586981;0,715106484;0,720704814;0,824498816;0,8686763471;
MG;3101508;Além Paraíba;0,716484943;0,756160627;0,74940258;0,818698096;0,8342766857;
MG;3101607;Alfenas;0,74119046;0,735586181;0,765016246;0,822047643;0,8682822687;
MG;3101631;Alfredo Vasconcelos;0,732567312;0,768958568;0,7595916;0,811816008;0,8375491357;
MG;3101706;Almenara;0,619851335;0,684210293;0,67102805;0,712706621;0,728166375;
MG;3101805;Alpercata;0,625985852;0,684507991;0,605636915;0,692219162;0,7464706959;
MG;3101904;Alpinópolis;0,737800312;0,765557947;0,792188764;0,811677242;0,8497752661;
MG;3102001;Alterosa;0,703007237;0,758216334;0,775302876;0,80623422;0,8418991811;
MG;3102050;Alto Caparaó;0,68569564;0,67799305;0,689964734;0,772106228;0,8114202887;
MG;3102100;Alto Rio Doce;0,693455479;0,718726146;0,709736351;0,747044884;0,7894800405;
MG;3102209;Alvarenga;0,515752314;0,726465521;0,709506509;0,712102842;0,7677383823;
MG;3102308;Alvinópolis;0,693798427;0,701723824;0,717793462;0,779912669;0,8187024335;
MG;3102407;Alvorada de Minas;0,614265886;0,686191271;0,620885133;0,759173829;0,785696601;
MG;3102506;Amparo do Serra;0,613182244;0,687115093;0,657750757;0,679539973;0,7056082522;
MG;3102605;Andradas;0,80486247;0,819264066;0,827360848;0,839987;0,8569613803;
MG;3102704;Cachoeira de Pajeú;0,619909971;0,686571101;0,764654196;0,69396378;0,7415522178;
MG;3102803;Andrelândia;0,704981929;0,732132837;0,738061044;0,794799775;0,8212904792;
MG;3102852;Angelândia;0,486484931;0,57520671;0,551645122;0,675074225;0,6804615124;
MG;3102902;Antônio Carlos;0,667881855;0,692692038;0,72795551;0,760451775;0,774848689;
MG;3103009;Antônio Dias;0,640735577;0,715322944;0,715776167;0,742923998;0,7816186131;
MG;3103108;Antônio Prado de Minas;0,610159281;0,889408242;0,779118307;0,805697035;0,8972056167;
MG;3103207;Araçaí;0,761167016;0,825144584;0,805550656;0,791715686;0,8345550076;
MG;3103306;Aracitaba;0,650948501;0,715440977;0,728429412;0,768896576;0,75478649;
MG;3103405;Araçuaí;0,632641132;0,639114631;0,6543955;0,713060102;0,7561756208;
MG;3103504;Araguari;0,763270246;0,753614246;0,782419564;0,818637844;0,8254115177;
MG;3103603;Arantina;0,751288899;0,78004217;0,824722569;0,824705205;0,8311314001;
MG;3103702;Araponga;0,565959993;0,600438756;0,588391209;0,622594396;0,6508532214;
MG;3103751;Araporã;0,768168383;0,865487451;0,906466463;0,907309101;0,9324949187;
MG;3103801;Arapuá;0,828949213;0,907368295;0,907364291;0,912385789;0,9233823529;
MG;3103900;Araújos;0,788666147;0,835083136;0,835881818;0,840950801;0,8447621049;
MG;3104007;Araxá;0,847067313;0,876049005;0,883056255;0,910264149;0,9219842978;
MG;3104106;Arceburgo;0,748103504;0,823688264;0,823725707;0,836749899;0,8489073151;
MG;3104205;Arcos;0,765977491;0,762544901;0,762443312;0,831680672;0,8387589753;
MG;3104304;Areado;0,76431247;0,775271512;0,756413239;0,841962324;0,8473504162;
MG;3104403;Argirita;0,724597741;0,7844012;0,780509211;0,841758785;0,8734243927;
MG;3104452;Aricanduva;0,648527031;0,701235494;0,741997166;0,795955443;0,7960001737;
MG;3104502;Arinos;0,664603689;0,658559685;0,676583332;0,730153177;0,7612730876;
MG;3104601;Astolfo Dutra;0,754941659;0,761567652;0,75655782;0,810979561;0,7979593116;
MG;3104700;Ataléia;0,563374874;0,628599691;0,619928131;0,647581724;0,6700218274;
MG;3104809;Augusto de Lima;0,693406829;0,719104646;0,726453463;0,763587241;0,7718837636;
MG;3104908;Baependi;0,740056985;0,747642618;0,753562736;0,779915765;0,7952635526;
MG;3105004;Baldim;0,746284424;0,754249305;0,758145265;0,796409056;0,8277330922;
MG;3105103;Bambuí;0,79416988;0,790859118;0,829810413;0,845406279;0,8706555588;
MG;3105202;Bandeira;0,664684994;0,786139712;0,699313562;0,700034474;0,7602258536;
MG;3105301;Bandeira do Sul;0,724685849;0,78718553;0,781545288;0,82025955;0,8423158875;
MG;3105400;Barão de Cocais;0,739854519;0,757517026;0,766196385;0,803530245;0,81935645;
MG;3105509;Barão de Monte Alto;0,716354114;0,838917384;0,847460585;0,871894189;0,8426616153;
MG;3105608;Barbacena;0,760042757;0,73270912;0,784049606;0,823988836;0,8527607235;
MG;3105707;Barra Longa;0,652991785;0,719044657;0,669435073;0,686072425;0,7177780855;
MG;3105905;Barroso;0,767926941;0,774947019;0,643548946;0,85707759;0,865799324;
MG;3106002;Bela Vista de Minas;0,634980263;0,687757892;0,721362723;0,762187096;0,7917358417;
MG;3106101;Belmiro Braga;0,589498668;0,643930778;0,558319874;0,692234975;0,6973801553;
MG;3106200;Belo Horizonte;0,753436395;0,717722537;0,511346956;0,805787944;0,839489971;
MG;3106309;Belo Oriente;0,677199678;0,702361984;0,468470275;0,765263147;0,7838134668;
MG;3106408;Belo Vale;0,640952617;0,711326598;0,725129876;0,733353728;0,7280081156;
MG;3106507;Berilo;0,63964626;0,693800722;0,562810246;0,724656857;0,7825605042;
MG;3106606;Bertópolis;0,505718988;0,608187376;0,677189147;0,643838967;0,627413004;
MG;3106655;Berizal;0,651873084;0,700412095;0,70175231;0,73095145;0,7632963127;
MG;3106705;Betim;0,694795514;0,67847193;0,536638932;0,754483002;0,7890689213;
MG;3106804;Bias Fortes;0,601813972;0,614818551;0,678691714;0,65513358;0,6704309989;
MG;3106903;Bicas;0,717463744;0,838277726;0,633539289;0,875583296;0,8673820968;
MG;3107000;Biquinhas;0,675416795;0,68000787;0,943877888;0,803615516;0,8199545924;
MG;3107109;Boa Esperança;0,772625757;0,750793867;0,827094903;0,800688983;0,834379989;
MG;3107208;Bocaina de Minas;0,491642067;0,570765741;0,608181938;0,575154771;0,6170415859;
MG;3107307;Bocaiúva;0,727624655;0,769034854;0,734254361;0,825255463;0,8655634917;
MG;3107406;Bom Despacho;0,798293289;0,764285735;0,604939659;0,853983452;0,892813265;
MG;3107505;Bom Jardim de Minas;0,696051435;0,70249382;0,743037059;0,729564474;0,751598643;
MG;3107604;Bom Jesus da Penha;0,785015076;0,769359966;0,504978234;0,881190671;0,9270588235;
MG;3107703;Bom Jesus do Amparo;0,731834709;0,765811785;0,755010504;0,750531611;0,7892989798;
MG;3107802;Bom Jesus do Galho;0,621009631;0,663449645;0,555055244;0,756414053;0,7743947616;
MG;3107901;Bom Repouso;0,663144835;0,679427706;0,649976947;0,787974854;0,8164679317;
MG;3108008;Bom Sucesso;0,699539826;0,71578698;0,737953243;0,805374433;0,8568639528;
MG;3108107;Bonfim;0,701254277;0,70747665;0,861911765;0,729258329;0,7489157292;
MG;3108206;Bonfinópolis de Minas;0,709248938;0,674173002;0,691186315;0,735994212;0,7750532994;
MG;3108255;Bonito de Minas;0,507108747;0,534252483;0,541185165;0,575585106;0,5846213092;
MG;3108305;Borda da Mata;0,759907972;0,764928383;0,576117293;0,848916137;0,8412268048;
MG;3108404;Botelhos;0,759397132;0,766840857;0,699007866;0,813284098;0,8588425574;
MG;3108503;Botumirim;0,644285798;0,704056085;0,88011761;0,756722903;0,8133518651;
MG;3108552;Brasilândia de Minas;0,653503231;0,68708501;0,722838178;0,734151227;0,7639017489;
MG;3108602;Brasília de Minas;0,672029996;0,686933786;0,574823935;0,748707196;0,781022118;
MG;3108701;Brás Pires;0,690002369;0,743846758;0,515388506;0,785147159;0,8215528801;
MG;3108800;Braúnas;0,589673864;0,604240708;0,847860868;0,6505796;0,7172644468;
MG;3108909;Brasópolis;0,68614763;0,715496926;0,621083469;0,765794947;0,7843212759;
MG;3109006;Brumadinho;0,76228794;0,785631224;0,506964061;0,818664178;0,8571160483;
MG;3109105;Bueno Brandão;0,70896562;0,740982771;0,857443459;0,796377678;0,8063066839;
MG;3109204;Buenópolis;0,642386921;0,674085072;0,76489285;0,726712196;0,7613421511;
MG;3109253;Bugre;0,647474092;0,607460226;0,493863474;0,747949099;0,7565490581;
MG;3109303;Buritis;0,689568822;0,685767775;0,508511579;0,730882036;0,7537671589;
MG;3109402;Buritizeiro;0,615398749;0,671531577;0,906876694;0,694328976;0,7159444412;
MG;3109451;Cabeceira Grande;0,630190413;0,709291001;0,554491172;0,761676499;0,8048951857;
MG;3109501;Cabo Verde;0,73569055;0,717295412;0,715039295;0,803675739;0,8175126576;
MG;3109600;Cachoeira da Prata;0,888208025;0,817171266;0,803187018;0,868444041;0,8715073529;
MG;3109709;Cachoeira de Minas;0,698899489;0,736660838;0,801824415;0,802145342;0,8208281959;
MG;3109808;Cachoeira Dourada;0,884240703;0,800019528;0,627628431;0,904370815;0,9183198529;
MG;3109907;Caetanópolis;0,715526292;0,731148901;0,511987647;0,775817144;0,8308487216;
MG;3110004;Caeté;0,764734015;0,74470824;0,506380317;0,792192981;0,8164473602;
MG;3110103;Caiana;0,605496663;0,66757979;0,898183183;0,739811194;0,7173092321;
MG;3110202;Cajuri;0,700741697;0,695366952;0,614554764;0,687819574;0,6974266152;
MG;3110301;Caldas;0,73453304;0,737485874;0,589894126;0,793163865;0,8107550601;
MG;3110400;Camacho;0,650602109;0,647244049;0,430768524;0,763580224;0,8107947334;
MG;3110509;Camanducaia;0,675859729;0,662734773;0,454022677;0,802977274;0,8132672646;
MG;3110608;Cambuí;0,746606072;0,782139583;0,741696514;0,843297646;0,8703011204;
MG;3110707;Cambuquira;0,729600281;0,750640948;0,813600262;0,795858796;0,8336898665;
MG;3110806;Campanário;0,621229609;0,672710694;0,673560968;0,730996274;0,8015086644;
MG;3110905;Campanha;0,717640617;0,74346343;0,674274029;0,769473828;0,8205543862;
MG;3111002;Campestre;0,67197416;0,682078777;0,756721732;0,758850459;0,7747207501;
MG;3111101;Campina Verde;0,757842389;0,745172421;0,675322197;0,787795132;0,8068911483;
MG;3111150;Campo Azul;0,543374618;0,644985501;0,512646422;0,733926879;0,8184766645;
MG;3111200;Campo Belo;0,738920409;0,743882538;0,64939781;0,805741494;0,8306295491;
MG;3111309;Campo do Meio;0,66584553;0,715308616;0,711716867;0,74954494;0,77336698;
MG;3111408;Campo Florido;0,624502571;0,63481378;0,737980509;0,671762325;0,6946670739;
MG;3111507;Campos Altos;0,820191164;0,797945654;0,738892486;0,899680775;0,8743545292;
MG;3111606;Campos Gerais;0,765912129;0,765452786;0,743077385;0,786459823;0,8060974523;
MG;3111705;Canaã;0,64006164;0,685905344;0,667591724;0,710930556;0,7560318557;
MG;3111804;Canápolis;0,821325146;0,84087669;0,512598352;0,826614132;0,8526197678;
MG;3111903;Cana Verde;0,683959307;0,660589739;0,674006338;0,719464576;0,7301260424;
MG;3112000;Candeias;0,70407548;0,732792935;0,522058449;0,767862432;0,7866624142;
MG;3112059;Cantagalo;0,521327348;0,598567184;0,661729322;0,676657882;0,6917339681;
MG;3112109;Caparaó;0,578732872;0,656797823;0,608816484;0,720519606;0,7490440596;
MG;3112208;Capela Nova;0,6695047;0,666932838;0,493339026;0,737405853;0,7771918504;
MG;3112307;Capelinha;0,66126432;0,681356474;0,688854143;0,751341093;0,7561126657;
MG;3112406;Capetinga;0,685560729;0,712984273;0,700654942;0,73493476;0,7517548589;
MG;3112505;Capim Branco;0,714111239;0,70143989;0,61520433;0,769066628;0,7810132977;
MG;3112604;Capinópolis;0,749041514;0,786478159;0,569047125;0,820362391;0,8011796121;
MG;3112653;Capitão Andrade;0,700061298;0,667510791;0,799650735;0,726365929;0,7478699456;
MG;3112703;Capitão Enéas;0,675054543;0,672551185;0,548851324;0,709246966;0,7595656546;
MG;3112802;Capitólio;0,800769589;0,783210649;0,492338562;0,881639616;0,8921836735;
MG;3112901;Caputira;0,63973662;0,610226957;0,553975062;0,654600861;0,6825353733;
MG;3113008;Caraí;0,516924544;0,535245643;0,88591479;0,624638407;0,6481743009;
MG;3113107;Caranaíba;0,63392425;0,662500855;0,726836543;0,735868085;0,7735354099;
MG;3113206;Carandaí;0,751101639;0,735474599;0,67385222;0,843122114;0,8555564465;
MG;3113305;Carangola;0,743544069;0,702257834;0,768480958;0,767844185;0,7994310987;
MG;3113404;Caratinga;0,71671352;0,730829474;0,790777281;0,806826487;0,8200332627;
MG;3113503;Carbonita;0,655365825;0,654450484;0,792059554;0,747058652;0,7938588556;
MG;3113602;Careaçu;0,694883788;0,71187525;0,723670338;0,767630129;0,7827514256;
MG;3113701;Carlos Chagas;0,640065338;0,686477634;0,771162167;0,733452505;0,7572764471;
MG;3113800;Carmésia;0,608151024;0,670622524;0,563689076;0,66756224;0,7105758864;
MG;3113909;Carmo da Cachoeira;0,676092378;0,712463783;0,84350615;0,784217405;0,7979129703;
MG;3114006;Carmo da Mata;0,721303044;0,706004226;0,751311441;0,784058372;0,8061466184;
MG;3114105;Carmo de Minas;0,681408643;0,718462332;0,719350922;0,733821799;0,7736765271;
MG;3114204;Carmo do Cajuru;0,742902721;0,754361285;0,693744477;0,780597999;0,8078871722;
MG;3114303;Carmo do Paranaíba;0,787100702;0,790112242;0,743276956;0,818918247;0,8564998237;
MG;3114402;Carmo do Rio Claro;0,751603185;0,755214289;0,79197043;0,839142157;0,8602198155;
MG;3114501;Carmópolis de Minas;0,741844756;0,745092563;0,747462068;0,811784583;0,8311769276;
MG;3114550;Carneirinho;0,768062008;0,805393847;0,597492685;0,808586601;0,8097139462;
MG;3114600;Carrancas;0,712792656;0,769030012;0,628975306;0,75268395;0,7681950003;
MG;3114709;Carvalhópolis;0,813425935;0,833474946;0,615427309;0,867996174;0,9244069431;
MG;3114808;Carvalhos;0,580424;0,679734262;0,826017488;0,703262643;0,728785035;
MG;3114907;Casa Grande;0,596343281;0,738194887;0,9275;0,78736131;0,814264482;
MG;3115003;Cascalho Rico;0,765036945;0,805732968;0,804775655;0,829479458;0,8399332729;
MG;3115102;Cássia;0,782297663;0,789665247;0,55304451;0,839960246;0,8613938054;
MG;3115201;Conceição da Barra de Minas;0,681428306;0,742233611;0,754748513;0,76035368;0,787902009;
MG;3115300;Cataguases;0,789218411;0,812604199;0,539267992;0,846273639;0,8888890854;
MG;3115359;Catas Altas;0,638744393;0,677667004;0,66855451;0,760312251;0,7820153136;
MG;3115409;Catas Altas da Noruega;0,661376439;0,754370725;0,688688838;0,742346746;0,7524350773;
MG;3115458;Catuji;0,477380494;0,601640797;0,83019919;0,60035315;0,6264699809;
MG;3115474;Catuti;0,59695888;0,698295994;0,644198228;0,764278245;0,8226879995;
MG;3115508;Caxambu;0,768204625;0,792273273;0,574230023;0,815624325;0,8369338021;
MG;3115607;Cedro do Abaeté;0,772053557;0,853110294;0,641698779;0,888088048;0,9065642436;
MG;3115706;Central de Minas;0,672252548;0,718532098;0,53596507;0,747988048;0,758799462;
MG;3115805;Centralina;0,714221229;0,815434474;0,610069653;0,798690449;0,8025490196;
MG;3115904;Chácara;0,718004153;0,840285748;0,636325364;0,700273983;0,7492605429;
MG;3116001;Chalé;0,699934425;0,737935328;0,726099663;0,772157586;0,7847597027;
MG;3116100;Chapada do Norte;0,643058058;0,695694233;0,501334662;0,714710822;0,7739451449;
MG;3116159;Chapada Gaúcha;0,586418075;0,603657438;0,597913531;0,67151558;0,7178106804;
MG;3116209;Chiador;0,661614671;0,700993661;0,497894512;0,666242379;0,7225936847;
MG;3116308;Cipotânea;0,645950638;0,693899287;0,559057634;0,704419641;0,7247754563;
MG;3116407;Claraval;0,713133773;0,716512468;0,72349301;0,793538698;0,8254368832;
MG;3116506;Claro dos Poções;0,726189521;0,75674259;0,705952493;0,802607426;0,8266884532;
MG;3116605;Cláudio;0,747881305;0,764531168;0,693847624;0,846862721;0,8713481422;
MG;3116704;Coimbra;0,737143948;0,784178325;0,604948112;0,802540967;0,8121733121;
MG;3116803;Coluna;0,542038543;0,654197048;0,730066845;0,710078461;0,7310517866;
MG;3116902;Comendador Gomes;0,642523898;0,673820685;0,750725327;0,741961259;0,7548873444;
MG;3117009;Comercinho;0,59899101;0,698950722;0,768135291;0,693970686;0,756858052;
MG;3117108;Conceição da Aparecida;0,788321179;0,778166034;0,497979135;0,884263305;0,872919166;
MG;3117207;Conceição das Pedras;0,712944123;0,736815776;0,791464111;0,76445581;0,8174070421;
MG;3117306;Conceição das Alagoas;0,703940102;0,776142047;0,622420856;0,7949256;0,7773368891;
MG;3117405;Conceição de Ipanema;0,752931686;0,811156928;0,728146023;0,840015502;0,8810563792;
MG;3117504;Conceição do Mato Dentro;0,582284404;0,632843366;0,458638038;0,682524737;0,7027724353;
MG;3117603;Conceição do Pará;0,727929133;0,74472921;0,623620824;0,834789886;0,8639032649;
MG;3117702;Conceição do Rio Verde;0,687987037;0,731887626;0,765166971;0,794228342;0,8138561706;
MG;3117801;Conceição dos Ouros;0,731331143;0,769243041;0,575874189;0,812899837;0,8468817524;
MG;3117836;Cônego Marinho;0,611343189;0,650769064;0,766571718;0,710141704;0,7238347945;
MG;3117876;Confins;0,70302803;0,722292983;0,640673309;0,799398883;0,8524107883;
MG;3117900;Congonhal;0,719050693;0,741120126;0,657356457;0,761462964;0,7652333504;
MG;3118007;Congonhas;0,729835978;0,762827232;0,772262076;0,788646829;0,8110661776;
MG;3118106;Congonhas do Norte;0,637145078;0,685867693;0,749095611;0,585805302;0,6055043112;
MG;3118205;Conquista;0,691397325;0,806947415;0,697342173;0,731837946;0,7408075622;
MG;3118304;Conselheiro Lafaiete;0,760494056;0,788656624;0,720474895;0,817078908;0,8257214632;
MG;3118403;Conselheiro Pena;0,717353197;0,744997747;0,729322511;0,784401623;0,7903235661;
MG;3118502;Consolação;0,688418082;0,716393784;0,75120193;0,825233224;0,8782352941;
MG;3118601;Contagem;0,718946389;0,740804844;0,760001747;0,777783436;0,80273862;
MG;3118700;Coqueiral;0,731750673;0,793664854;0,613539514;0,774022039;0,8209291204;
MG;3118809;Coração de Jesus;0,690675424;0,731219338;0,703662896;0,736306917;0,7716315462;
MG;3118908;Cordisburgo;0,688288627;0,738788781;0,84172043;0,756552807;0,7994465478;
MG;3119005;Cordislândia;0,764362579;0,796793229;0,713317323;0,789600453;0,788498452;
MG;3119104;Corinto;0,709463151;0,725665873;0,485492342;0,773144073;0,7831102975;
MG;3119203;Coroaci;0,655526246;0,642504733;0,732900288;0,683143851;0,7623355571;
MG;3119302;Coromandel;0,741664827;0,773107152;0,633800628;0,804914126;0,8405214659;
MG;3119401;Coronel Fabriciano;0,713632596;0,746381142;0,637350742;0,833245596;0,8295602376;
MG;3119500;Coronel Murta;0,624602128;0,754448679;0,729882236;0,799940481;0,8973140865;
MG;3119609;Coronel Pacheco;0,672924814;0,730255846;0,712515983;0,710314961;0,7031217134;
MG;3119708;Coronel Xavier Chaves;0,71782326;0,743534036;0,723027574;0,811759884;0,7969543829;
MG;3119807;Córrego Danta;0,724525606;0,760083503;0,7923586;0,768214969;0,7883937739;
MG;3119906;Córrego do Bom Jesus;0,723301591;0,80154725;0,718567627;0,81060412;0,8287214644;
MG;3119955;Córrego Fundo;0,702958771;0,746432505;0,810689008;0,828109877;0,8212429912;
